FirstName,LastName,PersonPostalCode,UniversityName,UniversityPostalCode,DistanceKM
Betty,Leblanc,N3T1L2,College of the Rockies,V1C5L7,2785
Betty,Leblanc,N3T1L2,Columbia College,V6A0C1,3315
Betty,Leblanc,N3T1L2,Concordia University,H3G1M8,598
Betty,Leblanc,N3T1L2,Conestoga College,N2G4M4,37
Betty,Leblanc,N3T1L2,Dalhousie University,B3H4R2,1350
Betty,Leblanc,N3T1L2,Douglas College,V3M5Z5,3305
Betty,Leblanc,N3T1L2,Durham College,L1G0C5,147
Betty,Leblanc,N3T1L2,Ecole des Hautes Etudes Commerciales,H3T2A7,595
Betty,Leblanc,N3T1L2,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,595
Betty,Leblanc,N3T1L2,Emily Carr Institute of Art + Design,V5T0H2,3315
Betty,Leblanc,N3T1L2,King's University College,T6B2H3,2674
Betty,Leblanc,N3T1L2,Lakehead University,P7B5E1,953
Betty,Leblanc,N3T1L2,McGill University,H3A0G4,598
Betty,Leblanc,N3T1L2,McMaster University,L8S4L8,36
Betty,Leblanc,N3T1L2,Memorial University of Newfoundland,A1C5S7,2204
Betty,Leblanc,N3T1L2,Mount Allison University,E4L1E2,1299
Betty,Leblanc,N3T1L2,Mount Royal College,T3E6K6,2680
Betty,Leblanc,N3T1L2,Mount Saint Vincent University,B3M2J6,1344
Betty,Leblanc,N3T1L2,Nicola Valley Institute of Technology,V1K1R1,3145
Betty,Leblanc,N3T1L2,Nipissing University,P1B8L7,361
Betty,Leblanc,N3T1L2,Queen's University,K7L3N6,339
Betty,Leblanc,N3T1L2,Ryerson University,M5B2K3,96
Betty,Leblanc,N3T1L2,Simon Fraser University,V5A1S6,3304
Betty,Leblanc,N3T1L2,St. Francis Xavier University,B2G2W5,1479
Betty,Leblanc,N3T1L2,Trent University,L1J5Y1,144
Betty,Leblanc,N3T1L2,Universite de Montreal,H3T1J4,595
Betty,Leblanc,N3T1L2,Universite de Sherbrooke,J1K2R1,713
Betty,Leblanc,N3T1L2,Universite Laval,G1V0A6,818
Betty,Leblanc,N3T1L2,University of Alberta,T6G2R3,2681
Betty,Leblanc,N3T1L2,University of British Columbia,V6T1Z4,3294
Betty,Leblanc,N3T1L2,University of Calgary,T2N1N4,2678
Betty,Leblanc,N3T1L2,University of Guelph,N1G2W1,44
Betty,Leblanc,N3T1L2,University of Lethbridge,T1K3M4,2574
Betty,Leblanc,N3T1L2,University of Manitoba,R3T2N2,1483
Betty,Leblanc,N3T1L2,University of Moncton,E1A3E9,1277
Betty,Leblanc,N3T1L2,University of New Brunswick,E3B5A3,1122
Betty,Leblanc,N3T1L2,University of Northern British Columbia,V2N4Z9,3299
Betty,Leblanc,N3T1L2,University of Ontario Institute of Technology,L1G0C5,147
Betty,Leblanc,N3T1L2,University of Ottawa,K1N6N5,449
Betty,Leblanc,N3T1L2,University of Prince Edward Island,C1A4P3,1409
Betty,Leblanc,N3T1L2,University of Quebec,G1K9H7,824
Betty,Leblanc,N3T1L2,University of Regina,S4S0A2,2007
Betty,Leblanc,N3T1L2,University of Saskatchewan,S7N5A2,2193
Betty,Leblanc,N3T1L2,University of Toronto,M5S1A1,95
Betty,Leblanc,N3T1L2,"University of Toronto, Mississauga",L5L1C6,68
Betty,Leblanc,N3T1L2,"University of Toronto, Scarborough",M1C1A4,119
Betty,Leblanc,N3T1L2,University of Victoria,V8P5C2,3341
Betty,Leblanc,N3T1L2,University of Waterloo,N2L3G1,42
Betty,Leblanc,N3T1L2,University of Western Ontario,N6A3K7,77
Betty,Leblanc,N3T1L2,University of Windsor,N9B3P4,241
Betty,Leblanc,N3T1L2,University of Winnipeg,R3B2E9,1486
Betty,Leblanc,N3T1L2,Wilfrid Laurier University,N2L3C5,42
Betty,Leblanc,N3T1L2,William and Catherine Booth College,R3B2P2,1486
Betty,Leblanc,N3T1L2,York University,M3J1P3,98
Betty,Leblanc,N3T1L2,Yukon College,Y1A5K4,4074
Vicky,Fortin,P7C3S7,Acadia University,B4P2R6,1939
Vicky,Fortin,P7C3S7,Athabasca University,T9S3A3,1782
Vicky,Fortin,P7C3S7,Bishop's University,J1M1Z7,1377
Vicky,Fortin,P7C3S7,Brandon University,R7A6A9,781
Vicky,Fortin,P7C3S7,British Columbia Institute of Technology,V5G3H2,2438
Vicky,Fortin,P7C3S7,Brock University,L2S3A1,979
Vicky,Fortin,P7C3S7,Canadian Mennonite University,R3P2N2,588
Vicky,Fortin,P7C3S7,Carleton University,K1S5B6,1096
Vicky,Fortin,P7C3S7,College of New Caledonia,V2N1P8,2392
Vicky,Fortin,P7C3S7,College of the Rockies,V1C5L7,1916
Vicky,Fortin,P7C3S7,Columbia College,V6A0C1,2444
Vicky,Fortin,P7C3S7,Concordia University,H3G1M8,1245
Vicky,Fortin,P7C3S7,Conestoga College,N2G4M4,882
Vicky,Fortin,P7C3S7,Dalhousie University,B3H4R2,2014
Vicky,Fortin,P7C3S7,Douglas College,V3M5Z5,2435
Vicky,Fortin,P7C3S7,Durham College,L1G0C5,952
Vicky,Fortin,P7C3S7,Ecole des Hautes Etudes Commerciales,H3T2A7,1242
Vicky,Fortin,P7C3S7,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,1242
Vicky,Fortin,P7C3S7,Emily Carr Institute of Art + Design,V5T0H2,2444
Vicky,Fortin,P7C3S7,King's University College,T6B2H3,1764
Vicky,Fortin,P7C3S7,Lakehead University,P7B5E1,66
Vicky,Fortin,P7C3S7,McGill University,H3A0G4,1245
Vicky,Fortin,P7C3S7,McMaster University,L8S4L8,931
Vicky,Fortin,P7C3S7,Memorial University of Newfoundland,A1C5S7,2716
Vicky,Fortin,P7C3S7,Mount Allison University,E4L1E2,1908
Vicky,Fortin,P7C3S7,Mount Royal College,T3E6K6,1792
Vicky,Fortin,P7C3S7,Mount Saint Vincent University,B3M2J6,2006
Vicky,Fortin,P7C3S7,Nicola Valley Institute of Technology,V1K1R1,2266
Vicky,Fortin,P7C3S7,Nipissing University,P1B8L7,777
Vicky,Fortin,P7C3S7,Queen's University,K7L3N6,1096
Vicky,Fortin,P7C3S7,Ryerson University,M5B2K3,937
Vicky,Fortin,P7C3S7,Simon Fraser University,V5A1S6,2433
Vicky,Fortin,P7C3S7,St. Francis Xavier University,B2G2W5,2094
Vicky,Fortin,P7C3S7,Trent University,L1J5Y1,954
Vicky,Fortin,P7C3S7,Universite de Montreal,H3T1J4,1242
Vicky,Fortin,P7C3S7,Universite de Sherbrooke,J1K2R1,1370
Vicky,Fortin,P7C3S7,Universite Laval,G1V0A6,1372
Vicky,Fortin,P7C3S7,University of Alberta,T6G2R3,1772
Vicky,Fortin,P7C3S7,University of British Columbia,V6T1Z4,2421
Vicky,Fortin,P7C3S7,University of Calgary,T2N1N4,1789
Vicky,Fortin,P7C3S7,University of Guelph,N1G2W1,893
Vicky,Fortin,P7C3S7,University of Lethbridge,T1K3M4,1704
Vicky,Fortin,P7C3S7,University of Manitoba,R3T2N2,583
Vicky,Fortin,P7C3S7,University of Moncton,E1A3E9,1878
Vicky,Fortin,P7C3S7,University of New Brunswick,E3B5A3,1742
Vicky,Fortin,P7C3S7,University of Northern British Columbia,V2N4Z9,2392
Vicky,Fortin,P7C3S7,University of Ontario Institute of Technology,L1G0C5,952
Vicky,Fortin,P7C3S7,University of Ottawa,K1N6N5,1095
Vicky,Fortin,P7C3S7,University of Prince Edward Island,C1A4P3,1997
Vicky,Fortin,P7C3S7,University of Quebec,G1K9H7,1376
Vicky,Fortin,P7C3S7,University of Regina,S4S0A2,1118
Vicky,Fortin,P7C3S7,University of Saskatchewan,S7N5A2,1286
Vicky,Fortin,P7C3S7,University of Toronto,M5S1A1,935
Vicky,Fortin,P7C3S7,"University of Toronto, Mississauga",L5L1C6,925
Vicky,Fortin,P7C3S7,"University of Toronto, Scarborough",M1C1A4,942
Vicky,Fortin,P7C3S7,University of Victoria,V8P5C2,2479
Vicky,Fortin,P7C3S7,University of Waterloo,N2L3G1,877
Vicky,Fortin,P7C3S7,University of Western Ontario,N6A3K7,872
Vicky,Fortin,P7C3S7,University of Windsor,N9B3P4,839
Vicky,Fortin,P7C3S7,University of Winnipeg,R3B2E9,584
Vicky,Fortin,P7C3S7,Wilfrid Laurier University,N2L3C5,877
Vicky,Fortin,P7C3S7,William and Catherine Booth College,R3B2P2,584
Vicky,Fortin,P7C3S7,York University,M3J1P3,922
Vicky,Fortin,P7C3S7,Yukon College,Y1A5K4,3164
Carl,Jones,L8N4A9,Acadia University,B4P2R6,1259
Carl,Jones,L8N4A9,Athabasca University,T9S3A3,2696
Carl,Jones,L8N4A9,Bishop's University,J1M1Z7,685
Carl,Jones,L8N4A9,Brandon University,R7A6A9,1675
Carl,Jones,L8N4A9,British Columbia Institute of Technology,V5G3H2,3317
Carl,Jones,L8N4A9,Brock University,L2S3A1,67
Carl,Jones,L8N4A9,Canadian Mennonite University,R3P2N2,1491
Carl,Jones,L8N4A9,Carleton University,K1S5B6,409
Carl,Jones,L8N4A9,College of New Caledonia,V2N1P8,3302
Carl,Jones,L8N4A9,College of the Rockies,V1C5L7,2793
Carl,Jones,L8N4A9,Columbia College,V6A0C1,3324
Carl,Jones,L8N4A9,Concordia University,H3G1M8,561
Carl,Jones,L8N4A9,Conestoga College,N2G4M4,38
Carl,Jones,L8N4A9,Dalhousie University,B3H4R2,1319
Carl,Jones,L8N4A9,Douglas College,V3M5Z5,3313
Carl,Jones,L8N4A9,Durham College,L1G0C5,109
Carl,Jones,L8N4A9,Ecole des Hautes Etudes Commerciales,H3T2A7,559
Carl,Jones,L8N4A9,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,559
Carl,Jones,L8N4A9,Emily Carr Institute of Art + Design,V5T0H2,3324
Carl,Jones,L8N4A9,King's University College,T6B2H3,2676
Carl,Jones,L8N4A9,Lakehead University,P7B5E1,949
Carl,Jones,L8N4A9,McGill University,H3A0G4,562
Carl,Jones,L8N4A9,McMaster University,L8S4L8,18
Carl,Jones,L8N4A9,Memorial University of Newfoundland,A1C5S7,2169
Carl,Jones,L8N4A9,Mount Allison University,E4L1E2,1265
Carl,Jones,L8N4A9,Mount Royal College,T3E6K6,2686
Carl,Jones,L8N4A9,Mount Saint Vincent University,B3M2J6,1313
Carl,Jones,L8N4A9,Nicola Valley Institute of Technology,V1K1R1,3153
Carl,Jones,L8N4A9,Nipissing University,P1B8L7,328
Carl,Jones,L8N4A9,Queen's University,K7L3N6,304
Carl,Jones,L8N4A9,Ryerson University,M5B2K3,59
Carl,Jones,L8N4A9,Simon Fraser University,V5A1S6,3313
Carl,Jones,L8N4A9,St. Francis Xavier University,B2G2W5,1447
Carl,Jones,L8N4A9,Trent University,L1J5Y1,106
Carl,Jones,L8N4A9,Universite de Montreal,H3T1J4,559
Carl,Jones,L8N4A9,Universite de Sherbrooke,J1K2R1,679
Carl,Jones,L8N4A9,Universite Laval,G1V0A6,781
Carl,Jones,L8N4A9,University of Alberta,T6G2R3,2683
Carl,Jones,L8N4A9,University of British Columbia,V6T1Z4,3302
Carl,Jones,L8N4A9,University of Calgary,T2N1N4,2684
Carl,Jones,L8N4A9,University of Guelph,N1G2W1,21
Carl,Jones,L8N4A9,University of Lethbridge,T1K3M4,2582
Carl,Jones,L8N4A9,University of Manitoba,R3T2N2,1486
Carl,Jones,L8N4A9,University of Moncton,E1A3E9,1243
Carl,Jones,L8N4A9,University of New Brunswick,E3B5A3,1088
Carl,Jones,L8N4A9,University of Northern British Columbia,V2N4Z9,3302
Carl,Jones,L8N4A9,University of Ontario Institute of Technology,L1G0C5,109
Carl,Jones,L8N4A9,University of Ottawa,K1N6N5,411
Carl,Jones,L8N4A9,University of Prince Edward Island,C1A4P3,1375
Carl,Jones,L8N4A9,University of Quebec,G1K9H7,787
Carl,Jones,L8N4A9,University of Regina,S4S0A2,2013
Carl,Jones,L8N4A9,University of Saskatchewan,S7N5A2,2195
Carl,Jones,L8N4A9,University of Toronto,M5S1A1,58
Carl,Jones,L8N4A9,"University of Toronto, Mississauga",L5L1C6,30
Carl,Jones,L8N4A9,"University of Toronto, Scarborough",M1C1A4,82
Carl,Jones,L8N4A9,University of Victoria,V8P5C2,3351
Carl,Jones,L8N4A9,University of Waterloo,N2L3G1,43
Carl,Jones,L8N4A9,University of Western Ontario,N6A3K7,110
Carl,Jones,L8N4A9,University of Windsor,N9B3P4,276
Carl,Jones,L8N4A9,University of Winnipeg,R3B2E9,1488
Carl,Jones,L8N4A9,Wilfrid Laurier University,N2L3C5,43
Carl,Jones,L8N4A9,William and Catherine Booth College,R3B2P2,1488
Carl,Jones,L8N4A9,York University,M3J1P3,59
Carl,Jones,L8N4A9,Yukon College,Y1A5K4,4068
Minnie,Gruber,L8P1A7,Acadia University,B4P2R6,1253
Minnie,Gruber,L8P1A7,Athabasca University,T9S3A3,2715
Minnie,Gruber,L8P1A7,Bishop's University,J1M1Z7,682
Minnie,Gruber,L8P1A7,Brandon University,R7A6A9,1693
Minnie,Gruber,L8P1A7,British Columbia Institute of Technology,V5G3H2,3333
Minnie,Gruber,L8P1A7,Brock University,L2S3A1,52
Minnie,Gruber,L8P1A7,Canadian Mennonite University,R3P2N2,1509
Minnie,Gruber,L8P1A7,Carleton University,K1S5B6,411
Minnie,Gruber,L8P1A7,College of New Caledonia,V2N1P8,3320
Minnie,Gruber,L8P1A7,College of the Rockies,V1C5L7,2810
Minnie,Gruber,L8P1A7,Columbia College,V6A0C1,3340
Minnie,Gruber,L8P1A7,Concordia University,H3G1M8,560
Minnie,Gruber,L8P1A7,Conestoga College,N2G4M4,53
Minnie,Gruber,L8P1A7,Dalhousie University,B3H4R2,1313
Minnie,Gruber,L8P1A7,Douglas College,V3M5Z5,3330
Minnie,Gruber,L8P1A7,Durham College,L1G0C5,111
Minnie,Gruber,L8P1A7,Ecole des Hautes Etudes Commerciales,H3T2A7,558
Minnie,Gruber,L8P1A7,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,558
Minnie,Gruber,L8P1A7,Emily Carr Institute of Art + Design,V5T0H2,3340
Minnie,Gruber,L8P1A7,King's University College,T6B2H3,2694
Minnie,Gruber,L8P1A7,Lakehead University,P7B5E1,968
Minnie,Gruber,L8P1A7,McGill University,H3A0G4,561
Minnie,Gruber,L8P1A7,McMaster University,L8S4L8,2
Minnie,Gruber,L8P1A7,Memorial University of Newfoundland,A1C5S7,2166
Minnie,Gruber,L8P1A7,Mount Allison University,E4L1E2,1261
Minnie,Gruber,L8P1A7,Mount Royal College,T3E6K6,2703
Minnie,Gruber,L8P1A7,Mount Saint Vincent University,B3M2J6,1307
Minnie,Gruber,L8P1A7,Nicola Valley Institute of Technology,V1K1R1,3169
Minnie,Gruber,L8P1A7,Nipissing University,P1B8L7,344
Minnie,Gruber,L8P1A7,Queen's University,K7L3N6,301
Minnie,Gruber,L8P1A7,Ryerson University,M5B2K3,61
Minnie,Gruber,L8P1A7,Simon Fraser University,V5A1S6,3329
Minnie,Gruber,L8P1A7,St. Francis Xavier University,B2G2W5,1442
Minnie,Gruber,L8P1A7,Trent University,L1J5Y1,108
Minnie,Gruber,L8P1A7,Universite de Montreal,H3T1J4,558
Minnie,Gruber,L8P1A7,Universite de Sherbrooke,J1K2R1,676
Minnie,Gruber,L8P1A7,Universite Laval,G1V0A6,781
Minnie,Gruber,L8P1A7,University of Alberta,T6G2R3,2701
Minnie,Gruber,L8P1A7,University of British Columbia,V6T1Z4,3319
Minnie,Gruber,L8P1A7,University of Calgary,T2N1N4,2701
Minnie,Gruber,L8P1A7,University of Guelph,N1G2W1,40
Minnie,Gruber,L8P1A7,University of Lethbridge,T1K3M4,2599
Minnie,Gruber,L8P1A7,University of Manitoba,R3T2N2,1504
Minnie,Gruber,L8P1A7,University of Moncton,E1A3E9,1239
Minnie,Gruber,L8P1A7,University of New Brunswick,E3B5A3,1084
Minnie,Gruber,L8P1A7,University of Northern British Columbia,V2N4Z9,3320
Minnie,Gruber,L8P1A7,University of Ontario Institute of Technology,L1G0C5,111
Minnie,Gruber,L8P1A7,University of Ottawa,K1N6N5,413
Minnie,Gruber,L8P1A7,University of Prince Edward Island,C1A4P3,1371
Minnie,Gruber,L8P1A7,University of Quebec,G1K9H7,788
Minnie,Gruber,L8P1A7,University of Regina,S4S0A2,2030
Minnie,Gruber,L8P1A7,University of Saskatchewan,S7N5A2,2213
Minnie,Gruber,L8P1A7,University of Toronto,M5S1A1,61
Minnie,Gruber,L8P1A7,"University of Toronto, Mississauga",L5L1C6,36
Minnie,Gruber,L8P1A7,"University of Toronto, Scarborough",M1C1A4,84
Minnie,Gruber,L8P1A7,University of Victoria,V8P5C2,3367
Minnie,Gruber,L8P1A7,University of Waterloo,N2L3G1,58
Minnie,Gruber,L8P1A7,University of Western Ontario,N6A3K7,114
Minnie,Gruber,L8P1A7,University of Windsor,N9B3P4,279
Minnie,Gruber,L8P1A7,University of Winnipeg,R3B2E9,1506
Minnie,Gruber,L8P1A7,Wilfrid Laurier University,N2L3C5,58
Minnie,Gruber,L8P1A7,William and Catherine Booth College,R3B2P2,1506
Minnie,Gruber,L8P1A7,York University,M3J1P3,66
Minnie,Gruber,L8P1A7,Yukon College,Y1A5K4,4087
Eve,Levesque,V4B2R4,Acadia University,B4P2R6,4338
Eve,Levesque,V4B2R4,Athabasca University,T9S3A3,908
Eve,Levesque,V4B2R4,Bishop's University,J1M1Z7,3799
Eve,Levesque,V4B2R4,Brandon University,R7A6A9,1649
Eve,Levesque,V4B2R4,British Columbia Institute of Technology,V5G3H2,28
Eve,Levesque,V4B2R4,Brock University,L2S3A1,3373
Eve,Levesque,V4B2R4,Canadian Mennonite University,R3P2N2,1844
Eve,Levesque,V4B2R4,Carleton University,K1S5B6,3524
Eve,Levesque,V4B2R4,College of New Caledonia,V2N1P8,513
Eve,Levesque,V4B2R4,College of the Rockies,V1C5L7,513
Eve,Levesque,V4B2R4,Columbia College,V6A0C1,35
Eve,Levesque,V4B2R4,Concordia University,H3G1M8,3670
Eve,Levesque,V4B2R4,Conestoga College,N2G4M4,3269
Eve,Levesque,V4B2R4,Dalhousie University,B3H4R2,4416
Eve,Levesque,V4B2R4,Douglas College,V3M5Z5,21
Eve,Levesque,V4B2R4,Durham College,L1G0C5,3364
Eve,Levesque,V4B2R4,Ecole des Hautes Etudes Commerciales,H3T2A7,3667
Eve,Levesque,V4B2R4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,3667
Eve,Levesque,V4B2R4,Emily Carr Institute of Art + Design,V5T0H2,34
Eve,Levesque,V4B2R4,King's University College,T6B2H3,821
Eve,Levesque,V4B2R4,Lakehead University,P7B5E1,2417
Eve,Levesque,V4B2R4,McGill University,H3A0G4,3670
Eve,Levesque,V4B2R4,McMaster University,L8S4L8,3320
Eve,Levesque,V4B2R4,Memorial University of Newfoundland,A1C5S7,5002
Eve,Levesque,V4B2R4,Mount Allison University,E4L1E2,4295
Eve,Levesque,V4B2R4,Mount Royal College,T3E6K6,655
Eve,Levesque,V4B2R4,Mount Saint Vincent University,B3M2J6,4409
Eve,Levesque,V4B2R4,Nicola Valley Institute of Technology,V1K1R1,189
Eve,Levesque,V4B2R4,Nipissing University,P1B8L7,3206
Eve,Levesque,V4B2R4,Queen's University,K7L3N6,3522
Eve,Levesque,V4B2R4,Ryerson University,M5B2K3,3339
Eve,Levesque,V4B2R4,Simon Fraser University,V5A1S6,28
Eve,Levesque,V4B2R4,St. Francis Xavier University,B2G2W5,4475
Eve,Levesque,V4B2R4,Trent University,L1J5Y1,3365
Eve,Levesque,V4B2R4,Universite de Montreal,H3T1J4,3667
Eve,Levesque,V4B2R4,Universite de Sherbrooke,J1K2R1,3792
Eve,Levesque,V4B2R4,Universite Laval,G1V0A6,3774
Eve,Levesque,V4B2R4,University of Alberta,T6G2R3,815
Eve,Levesque,V4B2R4,University of British Columbia,V6T1Z4,49
Eve,Levesque,V4B2R4,University of Calgary,T2N1N4,660
Eve,Levesque,V4B2R4,University of Guelph,N1G2W1,3285
Eve,Levesque,V4B2R4,University of Lethbridge,T1K3M4,725
Eve,Levesque,V4B2R4,University of Manitoba,R3T2N2,1849
Eve,Levesque,V4B2R4,University of Moncton,E1A3E9,4264
Eve,Levesque,V4B2R4,University of New Brunswick,E3B5A3,4141
Eve,Levesque,V4B2R4,University of Northern British Columbia,V2N4Z9,513
Eve,Levesque,V4B2R4,University of Ontario Institute of Technology,L1G0C5,3364
Eve,Levesque,V4B2R4,University of Ottawa,K1N6N5,3523
Eve,Levesque,V4B2R4,University of Prince Edward Island,C1A4P3,4372
Eve,Levesque,V4B2R4,University of Quebec,G1K9H7,3777
Eve,Levesque,V4B2R4,University of Regina,S4S0A2,1314
Eve,Levesque,V4B2R4,University of Saskatchewan,S7N5A2,1192
Eve,Levesque,V4B2R4,University of Toronto,M5S1A1,3338
Eve,Levesque,V4B2R4,"University of Toronto, Mississauga",L5L1C6,3323
Eve,Levesque,V4B2R4,"University of Toronto, Scarborough",M1C1A4,3349
Eve,Levesque,V4B2R4,University of Victoria,V8P5C2,74
Eve,Levesque,V4B2R4,University of Waterloo,N2L3G1,3264
Eve,Levesque,V4B2R4,University of Western Ontario,N6A3K7,3235
Eve,Levesque,V4B2R4,University of Windsor,N9B3P4,3140
Eve,Levesque,V4B2R4,University of Winnipeg,R3B2E9,1848
Eve,Levesque,V4B2R4,Wilfrid Laurier University,N2L3C5,3264
Eve,Levesque,V4B2R4,William and Catherine Booth College,R3B2P2,1848
Eve,Levesque,V4B2R4,York University,M3J1P3,3326
Eve,Levesque,V4B2R4,Yukon College,Y1A5K4,1512
Jennifer,Landry,H3B1P5,Acadia University,B4P2R6,721
Jennifer,Landry,H3B1P5,Athabasca University,T9S3A3,2965
Jennifer,Landry,H3B1P5,Bishop's University,J1M1Z7,136
Jennifer,Landry,H3B1P5,Brandon University,R7A6A9,2022
Jennifer,Landry,H3B1P5,British Columbia Institute of Technology,V5G3H2,3678
Jennifer,Landry,H3B1P5,Brock University,L2S3A1,523
Jennifer,Landry,H3B1P5,Canadian Mennonite University,R3P2N2,1827
Jennifer,Landry,H3B1P5,Carleton University,K1S5B6,166
Jennifer,Landry,H3B1P5,College of New Caledonia,V2N1P8,3596
Jennifer,Landry,H3B1P5,College of the Rockies,V1C5L7,3159
Jennifer,Landry,H3B1P5,Columbia College,V6A0C1,3684
Jennifer,Landry,H3B1P5,Concordia University,H3G1M8,1
Jennifer,Landry,H3B1P5,Conestoga College,N2G4M4,595
Jennifer,Landry,H3B1P5,Dalhousie University,B3H4R2,790
Jennifer,Landry,H3B1P5,Douglas College,V3M5Z5,3676
Jennifer,Landry,H3B1P5,Durham College,L1G0C5,454
Jennifer,Landry,H3B1P5,Ecole des Hautes Etudes Commerciales,H3T2A7,4
Jennifer,Landry,H3B1P5,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,4
Jennifer,Landry,H3B1P5,Emily Carr Institute of Art + Design,V5T0H2,3685
Jennifer,Landry,H3B1P5,King's University College,T6B2H3,2968
Jennifer,Landry,H3B1P5,Lakehead University,P7B5E1,1253
Jennifer,Landry,H3B1P5,McGill University,H3A0G4,1
Jennifer,Landry,H3B1P5,McMaster University,L8S4L8,562
Jennifer,Landry,H3B1P5,Memorial University of Newfoundland,A1C5S7,1610
Jennifer,Landry,H3B1P5,Mount Allison University,E4L1E2,714
Jennifer,Landry,H3B1P5,Mount Royal College,T3E6K6,3027
Jennifer,Landry,H3B1P5,Mount Saint Vincent University,B3M2J6,783
Jennifer,Landry,H3B1P5,Nicola Valley Institute of Technology,V1K1R1,3504
Jennifer,Landry,H3B1P5,Nipissing University,P1B8L7,474
Jennifer,Landry,H3B1P5,Queen's University,K7L3N6,262
Jennifer,Landry,H3B1P5,Ryerson University,M5B2K3,504
Jennifer,Landry,H3B1P5,Simon Fraser University,V5A1S6,3674
Jennifer,Landry,H3B1P5,St. Francis Xavier University,B2G2W5,900
Jennifer,Landry,H3B1P5,Trent University,L1J5Y1,456
Jennifer,Landry,H3B1P5,Universite de Montreal,H3T1J4,4
Jennifer,Landry,H3B1P5,Universite de Sherbrooke,J1K2R1,128
Jennifer,Landry,H3B1P5,Universite Laval,G1V0A6,226
Jennifer,Landry,H3B1P5,University of Alberta,T6G2R3,2976
Jennifer,Landry,H3B1P5,University of British Columbia,V6T1Z4,3661
Jennifer,Landry,H3B1P5,University of Calgary,T2N1N4,3023
Jennifer,Landry,H3B1P5,University of Guelph,N1G2W1,572
Jennifer,Landry,H3B1P5,University of Lethbridge,T1K3M4,2947
Jennifer,Landry,H3B1P5,University of Manitoba,R3T2N2,1822
Jennifer,Landry,H3B1P5,University of Moncton,E1A3E9,690
Jennifer,Landry,H3B1P5,University of New Brunswick,E3B5A3,537
Jennifer,Landry,H3B1P5,University of Northern British Columbia,V2N4Z9,3596
Jennifer,Landry,H3B1P5,University of Ontario Institute of Technology,L1G0C5,454
Jennifer,Landry,H3B1P5,University of Ottawa,K1N6N5,165
Jennifer,Landry,H3B1P5,University of Prince Edward Island,C1A4P3,821
Jennifer,Landry,H3B1P5,University of Quebec,G1K9H7,233
Jennifer,Landry,H3B1P5,University of Regina,S4S0A2,2357
Jennifer,Landry,H3B1P5,University of Saskatchewan,S7N5A2,2504
Jennifer,Landry,H3B1P5,University of Toronto,M5S1A1,505
Jennifer,Landry,H3B1P5,"University of Toronto, Mississauga",L5L1C6,532
Jennifer,Landry,H3B1P5,"University of Toronto, Scarborough",M1C1A4,481
Jennifer,Landry,H3B1P5,University of Victoria,V8P5C2,3723
Jennifer,Landry,H3B1P5,University of Waterloo,N2L3G1,597
Jennifer,Landry,H3B1P5,University of Western Ontario,N6A3K7,672
Jennifer,Landry,H3B1P5,University of Windsor,N9B3P4,839
Jennifer,Landry,H3B1P5,University of Winnipeg,R3B2E9,1822
Jennifer,Landry,H3B1P5,Wilfrid Laurier University,N2L3C5,597
Jennifer,Landry,H3B1P5,William and Catherine Booth College,R3B2P2,1822
Jennifer,Landry,H3B1P5,York University,M3J1P3,507
Jennifer,Landry,H3B1P5,Yukon College,Y1A5K4,4249
John,Nowak,H3B5L4,Acadia University,B4P2R6,721
John,Nowak,H3B5L4,Athabasca University,T9S3A3,2965
John,Nowak,H3B5L4,Bishop's University,J1M1Z7,136
John,Nowak,H3B5L4,Brandon University,R7A6A9,2022
John,Nowak,H3B5L4,British Columbia Institute of Technology,V5G3H2,3678
John,Nowak,H3B5L4,Brock University,L2S3A1,523
John,Nowak,H3B5L4,Canadian Mennonite University,R3P2N2,1827
John,Nowak,H3B5L4,Carleton University,K1S5B6,166
John,Nowak,H3B5L4,College of New Caledonia,V2N1P8,3596
John,Nowak,H3B5L4,College of the Rockies,V1C5L7,3159
John,Nowak,H3B5L4,Columbia College,V6A0C1,3684
John,Nowak,H3B5L4,Concordia University,H3G1M8,1
John,Nowak,H3B5L4,Conestoga College,N2G4M4,595
John,Nowak,H3B5L4,Dalhousie University,B3H4R2,790
John,Nowak,H3B5L4,Douglas College,V3M5Z5,3676
John,Nowak,H3B5L4,Durham College,L1G0C5,454
John,Nowak,H3B5L4,Ecole des Hautes Etudes Commerciales,H3T2A7,4
John,Nowak,H3B5L4,"Ecole Polytechnique de Montreal, Universite de Montreal",H3T1J4,4
John,Nowak,H3B5L4,Emily Carr Institute of Art + Design,V5T0H2,3685
John,Nowak,H3B5L4,King's University College,T6B2H3,2968
John,Nowak,H3B5L4,Lakehead University,P7B5E1,1253
John,Nowak,H3B5L4,McGill University,H3A0G4,1
John,Nowak,H3B5L4,McMaster University,L8S4L8,562
John,Nowak,H3B5L4,Memorial University of Newfoundland,A1C5S7,1610
John,Nowak,H3B5L4,Mount Allison University,E4L1E2,714
